center,left,right,steering,throttle,brake,speed
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_25_374.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_25_374.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_25_374.jpg,0,0,0,5.310605
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_25_441.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_25_441.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_25_441.jpg,0,0,0,5.275586
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_25_523.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_25_523.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_25_523.jpg,0,0.2460301,0,5.371788
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_25_609.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_25_609.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_25_609.jpg,0,0.5016931,0,5.807199
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_25_678.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_25_678.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_25_678.jpg,0,0.710772,0,6.227514
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_25_764.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_25_764.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_25_764.jpg,0,0.9657,0,7.024897
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_25_849.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_25_849.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_25_849.jpg,0,1,0,8.159035
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_25_923.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_25_923.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_25_923.jpg,0,1,0,8.835619
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_26_018.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_26_018.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_26_018.jpg,-0.15,0.8225411,0,9.87676
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_26_126.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_26_126.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_26_126.jpg,-0.4,0.4988561,0,10.50509
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_26_241.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_26_241.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_26_241.jpg,0,0.1545491,0,10.67738
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_26_344.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_26_344.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_26_344.jpg,0,0,0,10.5886
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_26_448.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_26_448.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_26_448.jpg,0,0,0,10.46013
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_26_534.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_26_534.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_26_534.jpg,-0.2,0,0,10.36577
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_26_630.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_26_630.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_26_630.jpg,-0.45,0,0,10.20584
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_26_712.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_26_712.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_26_712.jpg,0,0,0,10.06176
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_26_785.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_26_785.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_26_785.jpg,0,0,0,9.99587
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_26_876.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_26_876.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_26_876.jpg,0,0,0,9.891993
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_26_961.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_26_961.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_26_961.jpg,0,0,0,9.812281
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_27_041.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_27_041.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_27_041.jpg,-0.2,0,0,9.723255
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_27_113.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_27_113.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_27_113.jpg,-0.4,0,0,9.606719
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_27_186.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_27_186.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_27_186.jpg,-0.5500001,0,0,9.503181
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_27_291.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_27_291.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_27_291.jpg,-0.8500001,0,0,9.259386
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_27_426.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_27_426.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_27_426.jpg,-1,0,0,9.008017
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_27_517.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_27_517.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_27_517.jpg,0,0,0,8.731007
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_27_665.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_27_665.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_27_665.jpg,0,0,0,8.591455
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_27_736.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_27_736.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_27_736.jpg,0,0,0,8.522206
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_27_803.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_27_803.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_27_803.jpg,0,0.2018371,0,8.603515
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_27_883.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_27_883.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_27_883.jpg,0,0.4405441,0,8.885757
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_27_978.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_27_978.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_27_978.jpg,0,0.7281121,0,9.540909
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_28_066.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_28_066.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_28_066.jpg,0,0.991905,0,10.32422
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_28_157.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_28_157.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_28_157.jpg,0,1,0,11.52713
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_28_235.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_28_235.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_28_235.jpg,0,1,0,12.349
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_28_314.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_28_314.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_28_314.jpg,0,0.764533,0,12.85642
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_28_446.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_28_446.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_28_446.jpg,-0.3,0.4080281,0,13.65636
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_28_551.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_28_551.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_28_551.jpg,-0.5500001,0.100906,0,13.1924
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_28_627.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_28_627.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_28_627.jpg,0,0,0,13.05788
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_28_723.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_28_723.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_28_723.jpg,0,0,0,12.88085
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_28_816.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_28_816.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_28_816.jpg,0,0.1608449,0,13.33008
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_28_902.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_28_902.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_28_902.jpg,0,0.1505941,0,13.47873
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_28_987.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_28_987.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_28_987.jpg,-0.15,0,0,12.93613
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_29_060.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_29_060.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_29_060.jpg,-0.3,0,0,13.30031
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_29_137.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_29_137.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_29_137.jpg,-0.5000001,0,0,13.1212
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_29_215.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_29_215.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_29_215.jpg,0,0,0,12.87952
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_29_303.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_29_303.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_29_303.jpg,0,0,0,12.31889
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_29_376.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_29_376.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_29_376.jpg,0,0,0,12.66592
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_29_452.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_29_452.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_29_452.jpg,-0.2,0,0,12.47719
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_29_536.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_29_536.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_29_536.jpg,-0.4,0,0,12.29745
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_29_637.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_29_637.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_29_637.jpg,0,0,0,11.90485
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_29_736.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_29_736.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_29_736.jpg,-0.15,0,0,11.97014
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_29_804.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_29_804.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_29_804.jpg,-0.3,0,0,11.76035
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_29_898.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_29_898.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_29_898.jpg,0,0,0,11.61789
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_29_966.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_29_966.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_29_966.jpg,0,0,0,11.59552
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_30_058.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_30_058.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_30_058.jpg,-0.05,0,0,11.4132
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_30_126.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_30_126.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_30_126.jpg,-0.25,0,0,11.30759
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_30_240.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_30_240.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_30_240.jpg,-0.5000001,0,0,11.2163
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_30_291.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_30_291.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_30_291.jpg,0,0,0,11.05333
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_30_377.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_30_377.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_30_377.jpg,0,0,0,10.94796
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_30_460.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_30_460.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_30_460.jpg,0,0,0,10.85818
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_30_542.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_30_542.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_30_542.jpg,-0.2,0,0,10.76184
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_30_618.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_30_618.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_30_618.jpg,-0.4,0,0,10.63474
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_30_702.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_30_702.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_30_702.jpg,0,0,0,10.53338
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_30_779.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_30_779.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_30_779.jpg,0,0,0,10.44699
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_30_860.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_30_860.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_30_860.jpg,0,0,0,10.36281
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_30_934.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_30_934.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_30_934.jpg,0,0.222606,0,10.40551
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_31_025.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_31_025.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_31_025.jpg,0,0.496446,0,10.69586
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_31_106.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_31_106.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_31_106.jpg,0,0.7392209,0,11.20698
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_31_177.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_31_177.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_31_177.jpg,0,0.952782,0,11.5757
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_31_280.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_31_280.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_31_280.jpg,0,1,0,12.83424
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_31_351.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_31_351.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_31_351.jpg,0,1,0,14.01974
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_31_443.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_31_443.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_31_443.jpg,0,1,0,14.84117
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_31_502.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_31_502.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_31_502.jpg,-0.15,0.779707,0,15.07317
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_31_577.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_31_577.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_31_577.jpg,-0.35,0.556744,0,15.49397
/Users/kanhua/Desktop/drive/IMG/center_2017_03_09_12_40_31_664.jpg,/Users/kanhua/Desktop/drive/IMG/left_2017_03_09_12_40_31_664.jpg,/Users/kanhua/Desktop/drive/IMG/right_2017_03_09_12_40_31_664.jpg,-0.5500001,0.295219,0,15.69879
