center,left,right,steering,throttle,brake,speed
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_34_828.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_34_828.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_34_828.jpg,0,1,0,25.30612
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_34_903.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_34_903.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_34_903.jpg,0,1,0,25.87987
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_34_984.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_34_984.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_34_984.jpg,0,1,0,26.82778
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_35_055.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_35_055.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_35_055.jpg,0,1,0,27.39201
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_35_122.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_35_122.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_35_122.jpg,0,1,0,27.95284
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_35_195.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_35_195.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_35_195.jpg,0,1,0,28.69531
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_35_269.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_35_269.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_35_269.jpg,0,1,0,29.43179
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_35_345.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_35_345.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_35_345.jpg,0,1,0,30.16236
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_35_421.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_35_421.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_35_421.jpg,0,0.942556,0,30.1905
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_35_493.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_35_493.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_35_493.jpg,-0.1,0.7283171,0,30.12873
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_35_565.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_35_565.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_35_565.jpg,-0.3,0.5125811,0,30.05652
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_35_638.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_35_638.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_35_638.jpg,-0.45,0.292123,0,29.97986
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_35_712.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_35_712.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_35_712.jpg,-0.6500001,0.06881213,0,29.72286
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_35_793.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_35_793.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_35_793.jpg,0,0,0,29.26084
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_35_907.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_35_907.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_35_907.jpg,0,0,0,28.84953
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_35_995.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_35_995.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_35_995.jpg,0,0,0,28.61227
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_36_062.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_36_062.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_36_062.jpg,0,0,0,28.43867
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_36_138.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_36_138.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_36_138.jpg,0.15,0,0,28.19695
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_36_210.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_36_210.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_36_210.jpg,0.35,0,0,27.89261
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_36_294.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_36_294.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_36_294.jpg,0.5500001,0,0,27.51007
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_36_361.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_36_361.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_36_361.jpg,0.7,0,0,27.17258
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_36_444.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_36_444.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_36_444.jpg,0.9500002,0,0,26.51736
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_36_510.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_36_510.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_36_510.jpg,0,0,0,26.19968
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_36_585.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_36_585.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_36_585.jpg,0,0,0,25.91675
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_36_662.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_36_662.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_36_662.jpg,0,0,0,25.74976
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_36_730.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_36_730.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_36_730.jpg,-0.2,0,0,25.49499
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_36_832.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_36_832.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_36_832.jpg,-0.45,0,0,25.0874
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_36_907.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_36_907.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_36_907.jpg,-0.6500001,0,0,24.68725
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_36_989.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_36_989.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_36_989.jpg,-0.8500001,0,0,24.2223
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_37_101.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_37_101.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_37_101.jpg,-1,0,0,23.59118
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_37_212.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_37_212.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_37_212.jpg,0,0,0,23.10161
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_37_280.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_37_280.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_37_280.jpg,0,0,0,23.03399
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_37_354.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_37_354.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_37_354.jpg,0,0,0,22.84403
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_37_424.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_37_424.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_37_424.jpg,0,0,0,22.65786
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_37_493.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_37_493.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_37_493.jpg,0,0,0,22.38826
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_37_567.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_37_567.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_37_567.jpg,0,0,0,22.20686
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_37_683.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_37_683.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_37_683.jpg,0,0,0,22.11953
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_37_774.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_37_774.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_37_774.jpg,-0.05,0,0,21.75295
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_37_848.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_37_848.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_37_848.jpg,-0.25,0,0,21.54331
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_37_919.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_37_919.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_37_919.jpg,-0.4,0,0,21.51128
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_37_994.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_37_994.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_37_994.jpg,-0.6000001,0,0,21.20549
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_38_079.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_38_079.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_38_079.jpg,0,0,0,20.916
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_38_159.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_38_159.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_38_159.jpg,0,0,0,20.74956
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_38_231.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_38_231.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_38_231.jpg,0,0,0,20.58459
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_38_301.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_38_301.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_38_301.jpg,0,0,0,20.13556
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_38_378.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_38_378.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_38_378.jpg,-0.2,0,0,19.95527
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_38_456.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_38_456.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_38_456.jpg,-0.4,0,0,19.73766
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_38_532.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_38_532.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_38_532.jpg,-0.6000001,0,0,19.46731
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_38_620.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_38_620.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_38_620.jpg,-0.8000001,0,0,19.13722
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_38_688.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_38_688.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_38_688.jpg,-1,0,0,18.743
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_38_766.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_38_766.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_38_766.jpg,-1,0,0,18.35866
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_38_844.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_38_844.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_38_844.jpg,0,0,0,18.1362
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_38_927.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_38_927.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_38_927.jpg,0,0,0,18.24718
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_39_024.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_39_024.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_39_024.jpg,0,0,0,17.99143
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_39_134.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_39_134.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_39_134.jpg,0,0,0,17.86019
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_39_217.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_39_217.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_39_217.jpg,0,0,0,17.72628
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_39_292.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_39_292.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_39_292.jpg,0,0,0,17.01834
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_39_360.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_39_360.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_39_360.jpg,0,0,0,17.44664
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_39_433.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_39_433.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_39_433.jpg,0,0,0,17.30721
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_39_503.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_39_503.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_39_503.jpg,0,0,0,17.16981
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_39_589.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_39_589.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_39_589.jpg,0,0,0,17.0337
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_39_674.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_39_674.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_39_674.jpg,0,0,0,16.90014
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_39_761.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_39_761.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_39_761.jpg,-0.15,0,0,16.75616
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_39_837.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_39_837.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_39_837.jpg,-0.35,0,0,16.56336
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_39_924.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_39_924.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_39_924.jpg,-0.6000001,0,0,15.77521
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_40_009.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_40_009.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_40_009.jpg,-0.8000001,0,0,15.50231
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_40_078.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_40_078.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_40_078.jpg,-0.9500002,0,0,15.74169
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_40_162.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_40_162.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_40_162.jpg,0,0,0,15.46308
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_40_243.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_40_243.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_40_243.jpg,0,0,0,15.25472
/Users/kanhua/Desktop/drive2/IMG/center_2017_03_09_22_34_40_355.jpg,/Users/kanhua/Desktop/drive2/IMG/left_2017_03_09_22_34_40_355.jpg,/Users/kanhua/Desktop/drive2/IMG/right_2017_03_09_22_34_40_355.jpg,0,0,0,14.55521
